Index,Type,ID,blend,wave,e_wave,F(0),E(0),F(I),E(I),F(II),E(II),F(III),E(III),F(IV),E(IV),F(MYSO),E(MYSO),wl_obs,Notes,H2_index
3405,Deep Neutral,H_2 5-2 S(7) 8850.66A,False,8850.868165305697,0.0856772630531409,0.22937067154676655,0.015721481090230336,0.06296897436703182,0.021032956392528,0.04539992910527124,0.0036595776861185437,,,,,0.089079118122141,0.009765725825078717,8850.66,,631.0
3412,Deep Neutral??,,False,8859.506415438223,0.883373758775261,,,,,0.09798605276956007,0.09480056510801643,,,,,0.3555784311166769,0.2512869241879593,,,
3414,Med Neb,H I 8862.79,False,8862.584820137396,0.0407325712973744,1.4428045895078463,0.05955653503611953,1.508692335220978,0.06382745470356989,1.3785291680520821,0.044920830098553334,1.2119602136427714,0.04686601110732807,1.3326996869469867,0.050327145600046044,1.5877888179197315,0.08434968639313842,,,
3435,Deep Neutral?,H_2 5-2 S(9) 8888.85A,False,8888.559176055147,0.1579820880566162,0.08920112152384105,0.011273743548262709,,,,,,,,,0.021779281646075756,0.0031404322006141003,8888.49,,639.0
3439,Deep Neutral,H_2 5-2 S(5) 8893.81A,False,8893.551051932609,0.1400760812569475,0.2032870075800964,0.040039920424723575,,,,,,,,,0.10949870144535871,0.012270519200952245,8893.68,,641.0
3481,Deep Neutral,H_2 5-2 S(4) 8946.15A,False,8946.694011586334,0.2292873895956041,0.15279406093235573,0.028027001101513228,0.12718236063306554,0.04931626723733771,0.06629420153723628,0.019286432372662383,,,,,0.06864465981143246,0.01952363664598006,8945.95,,653.0
3536,Med Neb,H I 9014.91,False,9014.741366967251,0.020169412601828,1.6285204093209114,0.07706359148079867,1.2122176291805944,0.019559774020922526,1.8009225352912734,0.10068261158012687,1.7789312609532186,0.10620693687063414,1.8282544888033696,0.10199184230879789,1.9157625958491555,0.09752582812838567,,,
3539,Deep Neutral,H_2 5-2 S(3) 9019.30A,False,9019.467687585957,0.1139701639722621,0.23140814359985828,0.06533227107882533,,,,,,,,,0.029290217999090845,0.0026705687585117494,9019.36,,665.0
3548,Deep Neutral,H_2 4-1 Q(1) 9029.26A,False,9029.218623178878,0.0877547565086857,0.28696252589354987,0.020145861269524713,,,0.038672538137387066,0.015130296374348198,,,,,0.13802337787066127,0.019523212094132922,9029.23,stronger shallow,666.0
3552,Deep Neutral??,H_2 9-5 S(4) 9034.88A,False,9033.954453959619,0.2009376735443624,0.03252426698768401,0.005228280433792745,,,,,,,,,0.03586243433465831,0.019386269703513537,9034.71,,667.0
3564,Deep Neutral,H_2 9-5 S(5) 9049.69A,False,9050.224095479523,0.1260189144859897,0.09774232922143496,0.009853905782253975,,,0.011628906576539014,0.002459314401977664,,,,,0.03564927812982645,0.030229723490368773,9049.93,blend 11-6 Q(4),671.0
3570,Deep Neutral,H_2 4-1 Q(2) 9057.20A,False,9057.224370301912,0.0411428729480423,0.20077424686812836,0.006608343464107434,,,0.015876369821708106,0.004958619327319831,,,,,,,9057.18,stronger deep,672.0
3574,Med Neb,He I 9063.29,False,9061.685456484178,0.4231252631497771,0.32942200480487777,0.11150941797631285,0.5577554230268971,0.22938681346643883,0.4539920255470723,0.18680853654980809,0.30887703168458347,0.12960866564385756,0.3789904536809326,0.14903587962728013,0.09654233421023843,0.06661468667910181,,,
3579,Med Neb,[S III] 9068.90,False,9068.689786930356,0.0379989873259054,10.180582706894661,0.35940201433889235,7.680967979852977,0.23349520393369483,12.526119773675344,0.3951950003003832,12.315794402455285,0.4928538258386149,5.618200289966222,0.2723901673909872,12.49067063436577,0.5072576847467496,,,
3591,Deep Neutral?,H_2 9-5 S(2) 9083.40A,False,9084.618632529957,0.2196736245445132,0.06166407421086434,0.010836776548865931,,,0.026159598604073478,0.02245637196945902,,,,,0.05495264427886472,0.05213521296555523,9084.11,,676.0
3603,Deep Neutral,H_2 4-1 Q(3) 9099.25A,False,9097.430216110371,0.089439673919074,0.2074032274898112,0.017341455377116136,0.21319604896989036,0.01525454808056154,0.0939946764045222,0.010156988678913875,,,,,0.19523978466507955,0.1435273933873841,9098.84,,678.0
3615,Deep Neutral,H_2 5-2 S(2) 9113.54A,False,9113.602110573722,0.0602446455173282,0.06856841394678471,0.0033047038335275746,,,,,,,,,,,9113.6,,680.0
3622,Low Neb?,[Cl II] 9123.60,False,9121.40720859767,0.1708081505039648,0.04360024095569528,0.007875111031571262,0.05770178690921061,0.025216773681197277,0.031506138600360944,0.008935303480469553,0.013827730956903673,0.010689315681346992,,,0.11167892706186712,0.01526053678536377,,,
3640,Deep Neutral,H_2 9-5 S(1) 9145.66A,False,9144.417955794539,0.1622283755513651,0.12435406020122257,0.016139005743728802,,,0.02789312246281497,0.010906960141732213,,,,,0.062477484005084544,0.030923383106366564,9145.25,,686.0
3649,Deep Neutral?,H_2 4-1 Q(4) 9155.56A,False,9155.354137228163,0.2390973263915589,0.06554549569734545,0.012537402222595783,0.02496730803747734,0.007895160363810619,0.01710984901891719,0.0035956516672437087,,,,,,,9155.28,,688.0
3654,Deep Neutral?,H_2 9-5 S(7) 9162.58A,False,9162.896676776316,0.3096009475193096,0.02394316312851376,0.005930260792957806,,,,,,,,,,,9162.9,,691.0
3687,Neutral,Ca I] 9204.09,False,9203.802355159916,0.0729181183986203,0.024983056689799575,0.00471612023641126,0.017055349048951993,0.006288854823013037,0.014903053188576432,0.008022109632796598,,,,,0.23630196950471216,0.01378455599213743,,,
3692,Med Neb,He I 9210.28,False,9210.45348238596,0.1355344295991763,0.04569062497956305,0.004954122235707964,0.04541308814123574,0.00646476039862604,0.04952371027195488,0.008355973489710252,0.04231205704183879,0.007542611398888181,0.048924124087960916,0.022925225985162268,,,,,
3699,"Fe, Ni?",Fe I] 9218.47,False,9218.100387010065,0.0851676200130327,0.03009352387438116,0.012278256941873306,0.027885570752085705,0.007681471164619323,0.021952909564722865,0.0014957416479910303,,,,,0.24066090616660193,0.026298592701054665,,,
3707,Med Neb,H I 9229.01,False,9228.769415067292,0.0513323326290666,2.239927776094262,0.09710292586305004,2.0581987546823237,0.08710553180661477,1.9369287843266434,0.0795416581086951,1.7894953928831279,0.08332867408935718,2.0271057704190514,0.11680802589524673,2.4793452723204012,0.11699894317936746,,,
3711,Deep Neutral,,True,9234.752866424918,0.4865053757868172,,,0.26409088969704936,0.10278531002715033,,,,,,,,,,,
3720,Neutral,Ca I] 9244.31,False,9243.859259779996,0.1866570276805428,0.01873730947438265,0.0069146373052840285,0.0504429130426093,0.014250694476835433,,,,,,,0.1470805825378805,0.021962899492834816,,,
3736,Deep Neutral??,H_2 9-5 S(8) 9264.11A,False,9263.51699650315,0.2100796522847443,0.0288017842166471,0.004840535050730769,0.024278996694505024,0.013929447796095382,0.00614981148371521,0.001280261977509405,,,,,0.018081928314016716,0.007997649051639584,9264.38,,708.0
3762,Deep Neutral?,H_2 4-1 O(2) 9297.59A,False,9297.286646494418,0.0381802642163232,0.17805575181426475,0.005438572519603762,,,,,,,,,0.14080921411148747,0.011693162011096101,9297.37,blend 8-4 Q(8),711.0
