Index,Type,ID,zone-0,zone-I,zone-II,zone-III,zone-IV,zone-MYSO,zone-S
3481,Deep Neutral,UIL,8951.0563,8952.3043,8952.1771,8898.5973,8950.455,8952.1577,8947.8155
3494,"Fe, Ni?",UIL,8966.3124,8968.2111,8968.3019,8968.386,8968.0415,8963.0275,8955.0126
3536,Med Neb,H I 9014.91,9019.8849,9019.4507,9020.0343,9020.0268,9020.0,9019.7852,9020.1276
3539,Deep Neutral,UIL,9024.5041,9024.5943,9022.356,9023.1474,9023.7368,9025.4943,9022.2076
3548,Deep Neutral,UIL,9034.3826,9034.6674,9034.3212,9035.8168,9034.2535,9034.3637,9036.4382
3552,Deep Neutral??,UIL,9039.867,9040.5704,9040.5109,9038.5882,9041.6899,9038.4242,9038.2019
3561,Deep Neutral??,UIL+,9051.9519,9051.0022,9051.2881,9051.7009,9051.8614,9050.0461,9051.8789
3564,Deep Neutral,UIL,9055.0937,9056.1986,9055.4749,9053.5079,9053.466,9056.1719,9053.1424
3570,Deep Neutral,UIL,9062.3479,9064.3506,9062.9713,9062.4055,9061.947,9064.401,9061.3334
3574,Med Neb,He I 9063.29,9066.8814,9067.2355,9066.7688,9066.5893,9066.8272,9065.98,9066.0254
3579,Med Neb,[S III] 9068.90,9073.8815,9073.4923,9074.0034,9073.9711,9074.0437,9073.7596,9074.2221
3591,Deep Neutral?,UIL,9089.2923,9090.9369,9090.4553,9089.3665,9087.3081,9090.0668,9090.0588
3603,Deep Neutral,UIL,9104.0346,9103.1745,9103.3061,9103.5974,9103.0539,9100.1901,9103.1155
3615,Deep Neutral,UIL,9118.8035,9117.8826,9118.1474,9118.4086,9118.2304,9118.4957,9118.3794
3622,Low Neb?,[Cl II] 9123.60,9126.7917,9125.739,9126.4798,9125.106,9129.3567,9127.2191,9125.3021
3640,Deep Neutral,UIL,9150.4702,9148.0375,9149.4067,9151.2276,9150.466,9148.0812,9147.2426
3649,Deep Neutral?,UIL,9160.5082,9160.7222,9160.6435,9159.3872,9161.8079,9151.3303,9161.5038
3654,Deep Neutral?,UIL,9168.1262,9167.5279,9156.8451,9168.0078,9168.0896,9167.7539,9167.8101
3687,Neutral,Ca I] 9204.09,9209.483,9209.4091,9206.0974,9204.8148,9209.719,9209.171,9088.0397
3692,Med Neb,He I 9210.28,9215.463,9215.4396,9215.6718,9215.7149,9216.2268,9214.6873,9215.9815
3699,"Fe, Ni?",Fe I] 9218.47,9222.2947,9225.4188,9224.2901,9223.0605,9222.4761,9223.1717,9224.1117
3707,Med Neb,H I 9229.01,9234.1019,9233.6929,9234.2028,9234.19,9234.1543,9233.9258,9234.2831
3711,Deep Neutral,UIL+,9239.5083,9240.0234,9238.1946,9238.5046,9238.7686,9238.4542,9238.0776
3720,Neutral,Ca I] 9244.31,9248.8169,9249.2088,9248.0496,9251.1054,9249.3149,9249.1502,9250.7494
3736,Deep Neutral??,UIL,9269.6641,9267.7845,9270.7524,9269.6411,9268.4092,9268.14,9265.8853
3762,Deep Neutral?,UIL,9302.6743,9303.6285,9303.4528,9300.8974,9245.5186,9302.4899,9302.4314
