Index,Type,ID,blend,wave,e_wave,F(0),E(0),F(I),E(I),F(II),E(II),F(III),E(III),F(IV),E(IV),F(MYSO),E(MYSO)
3414,Med Neb,H I 8862.79,False,8862.595833592726,0.0407325712973744,1.4428045895078463,0.05955653503611953,1.508692335220978,0.06382745470356989,1.3785291680520821,0.044920830098553334,1.2119602136427714,0.04686601110732807,1.3326996869469867,0.050327145600046044,1.5877888179197315,0.08434968639313842
3536,Med Neb,H I 9014.91,False,9014.718696123586,0.020169412601828,1.6285204093209114,0.07706359148079867,1.2122176291805944,0.019559774020922526,1.8009225352912734,0.10068261158012687,1.7789312609532186,0.10620693687063414,1.8282544888033696,0.10199184230879789,1.9157625958491555,0.09752582812838567
3574,Med Neb,He I 9063.29,False,9061.542022732223,0.4231252631497771,0.32942200480487777,0.11150941797631285,0.5577554230268971,0.22938681346643883,0.4539920255470723,0.18680853654980809,0.30887703168458347,0.12960866564385756,0.3789904536809326,0.14903587962728013,0.09654233421023843,0.06661468667910181
3579,Med Neb,[S III] 9068.90,False,9068.68284726253,0.0379989873259054,10.180582706894661,0.35940201433889235,7.680967979852977,0.23349520393369483,12.526119773675344,0.3951950003003832,12.315794402455285,0.4928538258386149,5.618200289966222,0.2723901673909872,12.49067063436577,0.5072576847467496
3622,Low Neb?,[Cl II] 9123.60,False,9121.35158772883,0.1708081505039648,0.04360024095569528,0.007875111031571262,0.05770178690921061,0.025216773681197277,0.031506138600360944,0.008935303480469553,,,,,0.11167892706186712,0.01526053678536377
3687,Neutral,Ca I] 9204.09,False,9204.101326788614,0.0729181183986203,0.024983056689799575,0.00471612023641126,0.017055349048951993,0.006288854823013037,,,,,,,0.23630196950471216,0.01378455599213743
3692,Med Neb,He I 9210.28,False,9210.446558719359,0.1355344295991763,0.04569062497956305,0.004954122235707964,0.04541308814123574,0.00646476039862604,0.04952371027195488,0.008355973489710252,0.04231205704183879,0.007542611398888181,0.048924124087960916,0.022925225985162268,,
3699,"Fe, Ni?",Fe I] 9218.47,False,9219.031972115443,0.0851676200130327,,,0.027885570752085705,0.007681471164619323,0.021952909564722865,0.0014957416479910303,,,,,0.24066090616660193,0.026298592701054665
3707,Med Neb,H I 9229.01,False,9228.777493405274,0.0513323326290666,2.239927776094262,0.09710292586305004,2.0581987546823237,0.08710553180661477,1.9369287843266434,0.0795416581086951,1.7894953928831279,0.08332867408935718,2.0271057704190514,0.11680802589524673,2.4793452723204012,0.11699894317936746
3720,Neutral,Ca I] 9244.31,False,9243.782946037469,0.1866570276805428,0.01873730947438265,0.0069146373052840285,0.0504429130426093,0.014250694476835433,,,,,,,0.1470805825378805,0.021962899492834816
