Index,Type,ID,zone-0,zone-I,zone-II,zone-III,zone-IV,zone-MYSO,zone-S
623,"Fe, Ni",[Fe II] 5376.452,0.033478306557027264,0.08325621047008555,0.03029476188804528,0.007879617354259441,0.01155255884684964,0.1055072373167624,0.06968243484300403
652,High Neb,He II 5411.52+,-0.05916129123195767,-0.016199488276251027,-0.04086861559436465,-0.026387434729403945,-0.05667151714369562,0.024238596003710425,-2.825182555718646
669,Stellar,O II 5433.49,-0.006605794170836912,-0.030008251881162663,0.01149209083512466,-0.0027589939646052654,-0.016692259967452126,0.04898630499932954,-0.02132101164816869
737,Med Neb,[Cl III] 5517.71,0.317859330405529,0.24721490278405317,0.3868650746365506,0.42577697174280027,0.2822855664589353,0.22896856680046662,0.36149242615000743
753,Med Neb,[Cl III]] 5537.88,0.25150866792808807,0.20928931595235098,0.28933887374072315,0.3200780042208096,0.19366958718806462,0.1848566002216646,0.2756723951857437
785,Low Neb,[O I] 5577.34,-0.4217919835974942,-3.1002343143040703,-0.3737696005072813,-0.469906993445845,-0.6638409722551359,0.05610245531927215,-0.3948261875264154
914,High Perm,Si III 5739.73,0.010888466824072131,0.016222774555517322,0.017714913223412815,0.018879153669751757,0.06654864469269692,0.0031506214583475107,-0.09617122914057698
920,Stellar?,None,0.043854045919349424,0.031762484919223385,0.03453984276813743,0.010555320935027566,0.0316962500830494,0.07610728891232252,0.05238577251818299
926,Low Neb,[N II] 5755.08,0.21512366277881279,0.02593315300956142,0.26281594744330883,0.0634134807776726,0.029269763375820743,0.4537315418369786,0.07301670428793079
965,Stellar,None,-0.008794674316634974,0.04733324365528451,0.004181510617328703,0.0036283373459054156,0.008280867334193018,0.0005009475870665278,-0.0906863224046492
1018,"Fe, Ni",Ni II 5867.99,0.4252953105088695,0.7805172705406911,0.4566016528880477,0.34018742626848913,0.44980515889475886,0.1826584732381551,1.0727124214936432
1023,Med Neb,He I 5875.62,12.417839619297435,11.529052388927747,12.969984076120069,13.227425677127394,11.46740285788352,7.958962585968036,8.919012203135843
1089,Med Perm,Si II 5957.56,0.03811522727474428,0.09862515478583879,0.01816225951693334,-0.0035467821783982155,0.004290216797172352,0.5516082083287424,0.1939325452502014
