Index,Type,ID,zone-0,zone-I,zone-II,zone-III,zone-IV,zone-MYSO,zone-S
2942,Deep Neutral,UIL,8277.2508,8278.0612,8277.0976,8276.5905,8280.3329,8276.6984,8283.4594
2951,Deep Neutral,UIL+,8288.3587,8288.8033,8288.2108,8289.3375,8289.2041,8288.0698,8287.1832
2954,Deep Neutral,UIL,8291.7643,8291.9876,8291.342,8291.1236,8291.3854,8291.9131,8291.7651
2957,Med Neb,H I 8292.31,8296.874,8295.6251,8296.8091,8295.9727,8296.735,8296.8562,8296.8511
2963,Deep Neutral,UIL+,8303.9082,8303.899,8303.758,8303.6168,8303.5786,8303.6492,8303.0837
2967,Deep Neutral?,UIL+,8309.8243,8307.8576,8303.7855,8307.6706,8307.5681,8309.6962,8308.1397
2968,Med Neb,UIL,8310.1206,8310.6153,8310.564,8310.6702,8310.6498,8310.1356,8310.4166
2969,Med Neb,H I 8306.11+,8310.3131,8310.5918,8310.557,8310.913,8310.8284,8307.6874,8309.8551
2975,Med Neb,H I 8314.26,8318.8222,8318.4449,8318.9236,8318.958,8318.9538,8318.8678,8319.1565
2982,Med Neb,H I 8323.42,8327.8336,8327.5686,8328.0419,8328.0896,8328.1449,8327.5542,8326.5737
2987,Deep Neutral?,UIL,8333.7455,8334.7185,8334.0471,8332.3231,8332.8209,8335.6087,8330.7024
2991,Deep Neutral,UIL+,8338.6875,8338.1898,8338.4467,8338.3213,8338.1766,8338.5656,8337.8733
3000,Med Neb,H I 8345.55,8350.0837,8349.2475,8350.4357,8349.3941,8349.6212,8350.2458,8352.3731
3011,Med Neb,H I 8359.00+,8363.9716,8364.518,8364.0494,8364.2315,8364.2876,8363.6756,8364.3079
3023,Med Neb,H I 8374.48,8379.0688,8377.7584,8379.1317,8379.0638,8379.0556,8379.1119,8379.2205
3034,Deep Neutral?,UIL,8391.934,8393.0735,8391.8563,8392.3044,8392.4793,8391.5146,8394.044
3037,Med Neb,H I 8392.40+,8396.8185,8396.9168,8396.8111,8395.7097,8396.3729,8396.8653,8396.6642
3045,Deep Neutral??,UIL,8405.4774,8407.0101,8404.3496,8409.453,8406.0782,8404.0956,8406.9812
3054,Med Neb,H I 8413.32+,8417.9594,8415.8722,8418.1049,8417.8662,8417.8582,8417.8443,8418.0694
3074,Med Neb,H I 8437.96,8442.5654,8442.0125,8442.6562,8442.6763,8442.709,8442.4812,8442.8337
3081,Neutral,O I 8446.48,8451.5216,8451.9909,8451.7381,8450.4121,8450.2268,8451.0507,8449.8613
3091,Deep Neutral,UIL+,8464.5927,8460.2318,8464.4797,8463.1369,8463.0207,8464.3594,8460.548
3098,Med Neb,H I 8467.26,8471.9212,8470.6359,8471.9821,8471.9797,8472.0318,8471.8402,8472.1054
3104,Deep Neutral,UIL,8480.0701,8480.6162,8480.754,8482.8074,8475.8871,8480.3041,8481.986
3122,Deep Neutral,UIL,8502.2555,8502.1271,8502.4797,8503.3247,8502.7911,8502.6724,8502.6809
3126,Med Neb,H I 8502.49,8507.153,8506.1124,8507.1704,8507.0962,8507.0836,8507.083,8507.2187
3138,Med Neb,He I 8518.04,8521.2457,8522.328,8522.1378,8522.8286,8522.6735,8522.5508,8523.2564
3142,Deep Neutral,UIL,8527.4026,8530.0168,8527.4999,8527.0688,8526.874,8527.4212,8526.3041
3147,Deep Neutral???,UIL,8534.0587,8533.4374,8533.8131,8533.7835,8533.341,8534.2258,8533.8348
3160,Med Neb,H I 8545.38,8549.9069,8549.2797,8550.061,8550.1135,8550.1453,8549.9693,8550.2275
3164,Deep Neutral,UIL,8554.9849,8555.7062,8555.6034,8553.6513,8553.9265,8555.0981,8553.114
3172,Deep Neutral,UIL,8565.2062,8566.2683,8565.4939,8564.1927,8564.5548,8565.046,8565.6878
3187,Low Neb,[Cl II] 8578.69+,8583.5082,8584.2358,8583.5769,8584.2699,8582.4911,8583.4234,8583.3117
3190,Med Neb,He I 8582.61+,8587.9227,8588.1299,8587.9525,8587.7274,8587.5834,8588.1165,8588.3028
3202,Med Neb,H I 8598.39,8603.1274,8601.856,8603.1772,8603.1884,8603.2511,8603.0458,8603.3112
